Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
6,472142086;4,201824188;32,6865387;4,357447147;33,2423297
6,474141819;4,668693542;32,44712067;4,618414879;33,10501616
6,476141552;4,797980309;31,67379189;4,407725334;32,33694095
6,478141285;4,884171486;30,82385063;3,639186621;31,41987553
6,480141018;4,805162907;30,08643723;2,643198729;30,582181
6,482140751;4,704606533;29,76561356;2,073378563;30,20635648
6,484140551;4,450820923;29,21255302;0,790086567;29,5602317
6,486140284;3,579331636;28,44161987;-1,833958507;28,72456718
6,488140017;3,579331636;28,44161987;-1,833958507;28,72456718
6,49013975;3,289633036;28,25247765;-2,434903145;28,54738047
6,492139483;2,612074137;27,81912804;-3,488351822;28,15839865
6,494139216;1,800439715;27,30197906;-4,314351559;27,69933706
6,496138949;1,362300754;27,04819489;-4,635174274;27,4762725
6,498138682;0,378283858;26,6076622;-5,123890877;27,09917054
6,500138482;-0,723048925;26,30599213;-5,332186222;26,85070262
6,502138215;-1,790862918;26,19346428;-5,341763496;26,79252131
6,504137948;-2,274491549;26,07854271;-5,18614006;26,68632141
6,506137681;-3,900154591;26,21022415;-4,175487995;26,82576664
6,508137414;-3,900154591;26,21022415;-4,175487995;26,82576664
6,510137147;-4,206612587;26,32514572;-3,797203779;26,92819421
6,51213688;-4,687847137;26,61484337;-2,901772499;27,17988377
6,514136613;-5,087977886;26,83032227;-1,89620769;27,37424548
6,516136413;-5,257966042;26,94524384;-1,386242747;27,48843468
6,518136146;-5,552453041;27,22297096;-0,359130263;27,78576717
6,520135879;-5,720046997;27,54140091;0,579396784;28,13509201
6,522135612;-5,777507782;27,91489601;1,438915253;28,54280106
6,524135345;-5,743988991;28,130373;1,829170108;28,76903123
6,526135078;-5,243600845;29,09523773;2,990357876;29,71481867
6,528134811;-5,243600845;29,09523773;2,990357876;29,71481867
6,530134544;-5,083189487;29,33465767;3,155557871;29,93857881
6,532134344;-4,695029736;29,7895546;3,306392431;30,33798112
6,534134077;-4,273650169;30,22290611;3,253720045;30,69649546
6,53613381;-3,847482204;30,69456291;3,062183857;31,08594991
6,538133543;-3,648763418;30,89088821;2,932897091;31,2435967
6,540133276;-3,246537447;31,10636711;2,56897831;31,38065853
6,542133009;-2,839523315;31,12312508;2,025494576;31,31795708
6,544132742;-2,650381327;31,10876083;1,759738207;31,27101214
6,546132542;-2,099714994;31,00102234;0,9648633;31,08702543
6,548132342;-2,099714994;31,00102234;0,9648633;31,08702543
6,550132075;-1,980004787;30,85258102;0,773327172;30,92572084
6,552131808;-1,9321208;30,63231468;0,715866327;30,70153511
6,554131541;-1,872265697;30,02418709;0,586579442;30,08822468
6,556131274;-1,905784607;29,48549271;0,526724398;29,55171287
6,558131007;-1,929726601;29,27001381;0,541089594;29,33854685
6,56013074;-1,963245392;28,57569504;0,560243189;28,6485349
6,56213054;-1,9321208;28,00826836;0,569819987;28,08061399
6,56413034;-1,886630893;27,45999718;0,545877993;27,53014355
6,566130073;-1,826775908;26,57414246;0,555454791;26,64264791
6,568129806;-1,826775908;26,57414246;0,555454791;26,64264791
6,570129539;-1,752555609;25,98995781;0,512359142;26,05401831
6,572129272;-1,714248419;25,68828773;0,478840351;25,749875
6,574129005;-1,640028119;25,0657959;0,452504128;25,12346664
6,576128738;-1,505952835;24,54146576;0,488417149;24,59247826
6,578128538;-1,367089152;24,20597839;0,574608386;24,25136074
6,580128271;-1,288080573;23,95219231;0,617704034;23,99475414
6,582128004;-1,084573388;23,32970047;0,701501071;23,36543017
6,584127737;-0,833182216;22,64735222;0,802057564;22,67686159
6,58612747;-0,462080926;21,68967247;1,046266198;21,71980855
6,588127203;-0,330399841;21,36405945;1,132457376;21,39660393
6,590126936;-0,18674773;21,00014114;1,209071875;21,03574714
6,592126669;0,146046311;20,28427505;1,355118155;20,33001449
6,594126469;0,325611442;19,93711662;1,400607944;19,98890554
6,596126202;0,696712673;19,21646118;1,491587639;19,28685103
6,598125235;1,07739079;18,43116379;1,544260144;18,52709661
6,600124968;1,256955862;18,00738907;1,549048543;18,11754814
6,602124701;1,630451322;17,22209167;1,544260144;17,36788855
6,604124434;1,996764183;16,43200493;1,522712231;16,6227707
6,606124167;2,621650934;15,20377922;1,501164436;15,50101451
6,6081239;2,621650934;14,73930454;1,508347034;15,04643688
6,6101237;2,837129116;14,31283665;1,484405041;14,66663059
6,612123433;3,294421434;13,46050167;1,335964561;13,92203718
6,614123166;3,471592426;13,00081444;1,26653266;13,51581426
6,616122899;3,572149038;11,99524975;1,309628367;12,58417227
6,618122632;3,849876404;11,08066463;1,436521053;11,81804848
6,620122365;4,149151325;10,15171432;1,37427175;11,05266408
6,622122098;4,204218388;9,653720856;1,355118155;10,61631404
6,624121831;4,335899353;8,724770546;1,470039845;9,853053406
6,626121631;4,632780075;7,312191486;1,577778935;8,798873901
6,628121397;4,704606533;6,826168537;1,604115129;8,444115399
6,630121163;4,766855717;6,380846977;1,649604917;8,133837837
6,632120929;4,838681698;5,559635639;1,63763392;7,550114825
6,634120695;4,821922302;4,841075897;1,618480325;7,021853679
6,636120461;4,668693542;4,491522312;1,656787634;6,686958751
6,638120227;4,690241337;3,758896589;1,683123827;6,241840529
6,64012006;4,774038315;3,040636063;1,723825216;5,916796673
6,642119893;4,759673119;2,700659513;1,750161409;5,745529998
6,644119659;4,627991676;2,114080191;1,850717902;5,414129548
6,646119425;4,23294878;1,165976286;2,149993181;4,888744906
6,648119191;4,23294878;0,869095206;2,149993181;4,826557006
6,650118957;4,050989151;0,581790984;2,284068346;4,686785899
6,652118723;3,720589399;0,031124622;2,506729126;4,486362127
6,654118489;3,409343243;-0,459686726;2,748543501;4,403342436
6,656118322;3,253720045;-0,677559078;2,839523315;4,371346828
6,658118788;2,954444885;-1,067813993;2,964021683;4,319073493
6,660118554;2,679111719;-1,426944256;3,107673883;4,344127816
6,66211832;2,372653961;-1,788468719;3,248931646;4,402688272
6,664118086;2,221819162;-1,965639591;3,34230566;4,468917824
6,666117852;1,570596337;-2,595314741;3,552995205;4,671852565
6,668117618;1,570596337;-2,595314741;3,552995205;4,671852565
6,670117384;1,37427175;-2,758120298;3,600879431;4,739428563
6,672117217;0,984016895;-3,057395458;3,845088005;5,010055689
6,674116983;0,572214186;-3,351882458;4,137180328;5,355259672
6,676116749;0,107739076;-3,608062029;4,38617754;5,680516942
6,678116515;-0,143652096;-3,711012602;4,522646904;5,852058225
6,680116281;-0,641646028;-3,931279182;4,807557106;6,243338127
6,682116047;-1,165976286;-4,230554581;5,042488098;6,684592656
6,684115813;-1,441309452;-4,414907932;5,15022707;6,934956659
6,686115579;-2,442085743;-5,095160484;5,547664642;7,918397952
6,688115379;-2,442085743;-5,095160484;5,547664642;7,918397952
6,690115112;-2,928108692;-5,396830082;5,691316605;8,372017686
6,692114845;-3,148375273;-5,552453041;5,760748386;8,598152337
6,694114578;-3,60566783;-5,837363243;5,916371822;9,059751965
6,696114311;-4,039018154;-6,060023785;5,96425581;9,413283342
6,698114044;-4,254496574;-6,148609161;5,992986202;9,582380672
6,700113777;-4,661510944;-6,287472725;6,031293392;9,881219436
6,70211351;-5,056853294;-6,366481781;6,052841187;10,13611079
6,70411331;-5,432743073;-6,344933987;6,091148376;10,33803526
6,706113043;-5,966650009;-6,131849766;6,177339554;10,55272561
6,708112776;-5,966650009;-6,131849766;6,177339554;10,55272561
6,710112509;-5,985803604;-5,260360241;6,158185959;10,07097259
6,712112242;-5,928342819;-4,762067318;6,071994781;9,730963691
6,714111975;-5,626673222;-3,94085598;5,703287601;8,928453778
6,716111708;-5,152621269;-3,236960649;5,099948883;7,939577999
6,718111508;-4,565742493;-2,425326347;4,405331135;6,79228642
6,720111308;-4,278438568;-2,015917778;4,05338335;6,228874509
6,722111041;-3,687070608;-1,22583127;3,392583847;5,158175756
6,724110774;-3,100491285;-0,466869324;2,832340717;4,225300831
6,726110507;-2,358288765;0,672770679;2,207453966;3,299545317
6,72811024;-2,135627985;1,051054597;2,018311977;3,12077008
6,730109973;-1,927332401;1,417367458;1,848323703;3,023217029
6,732109706;-1,503558636;1,757344007;1,55862534;2,788953116
6,734109506;-1,321599364;2,410961151;1,446097851;3,106534652
6,736109239;-0,912190855;3,064578056;1,290474772;3,448051037
6,738108972;-0,423773706;3,629609823;1,125274777;3,823597121
6,740108705;-0,181959331;3,883395195;1,043871999;4,025361622
6,742108438;0,248996973;4,38378334;0,9672575;4,496125325
6,744108171;0,74220252;4,838681698;0,799663365;4,960157926
6,746107904;1,347935557;5,296273232;0,37110126;5,477696282
6,748107637;1,347935557;5,296273232;0,37110126;5,477696282
6,750107437;1,754949808;5,494992256;-0,04309563;5,768591332
6,75210717;2,078166962;5,530905247;-0,430956304;5,924138258
6,754106903;2,23139596;5,499780655;-0,565031588;5,962044605
6,756106636;2,401384354;5,176563263;-0,723048925;5,752065175
6,758106369;2,391807556;4,635174274;-0,840364814;5,283161644
6,760106102;2,200271368;4,352658749;-0,988805294;4,976401128
6,762105835;2,049436569;3,749319792;-1,070208192;4,404876244
6,764105568;1,951274395;3,210624456;-1,297657371;3,974857962
6,766105368;1,48679924;2,243366957;-1,754949808;3,212960646
6,768105101;1,48679924;2,243366957;-1,754949808;3,212960646
6,770104834;1,371877551;2,023100376;-1,855506301;3,068857569
6,772104567;1,142034173;1,623268723;-1,999158382;2,81706898
6,7741043;0,92895025;1,443703651;-2,04464817;2,669796798
6,776104033;0,857124209;1,110909581;-2,109291792;2,533356246
6,778103766;0,727837324;0,809240162;-2,212242365;2,465488408
6,780103499;0,581790984;0,502782345;-2,288856745;2,414567463
6,782103299;0,577002585;0,387860686;-2,343923569;2,444861057
6,784103032;0,495599747;0,196324542;-2,458845139;2,515965391
6,786102765;0,263362199;-0,177170932;-2,56897831;2,588512844
6,788102498;0,263362199;-0,177170932;-2,56897831;2,588512844
6,790102231;0,210689753;-0,270544797;-2,583343744;2,606002602
6,792101964;-0,04070143;-0,505176544;-2,559401512;2,609098704
6,794101697;0,14844051;-0,732625723;-2,533065319;2,641059436
6,796101497;0,16759412;-0,847547412;-2,48996973;2,635597401
6,798101297;0,248996973;-0,976834297;-2,382230759;2,586740831
6,80010103;0,304063618;-1,139639974;-2,200271368;2,496483136
6,802100763;0,428562105;-1,230619669;-2,092532396;2,465112995
6,804100496;0,497993946;-1,379060149;-1,89860189;2,398852643
6,806100229;0,74459672;-1,608903527;-1,362300754;2,235812644
6,808099962;0,74459672;-1,608903527;-1,362300754;2,235812644
6,810099695;0,797269166;-1,640028119;-1,211466074;2,189287647
6,812099495;0,907402456;-1,685518026;-0,888248801;2,11029291
6,814099295;1,098938584;-1,673547029;-0,586579442;2,086264871
6,816099028;1,194706678;-1,661576033;-0,452504128;2,095929137
6,818098761;1,355118155;-1,632845521;-0,18435353;2,129909842
6,820098494;1,527500629;-1,577778935;0,047884032;2,196574019
6,822098227;1,70946002;-1,491587639;0,244208574;2,281824943
6,82409796;1,805228114;-1,467645645;0,330399841;2,349892836
6,826097693;2,149993181;-1,386242747;0,675164878;2,645748901
6,828097493;2,149993181;-1,386242747;0,675164878;2,645748901
6,830097226;2,219424963;-1,359906554;0,727837324;2,702765283
6,832096959;2,363077164;-1,328781962;0,809240162;2,829251637
6,834096692;2,466027737;-1,290474772;0,900219858;2,92523738
6,836096425;2,549824715;-1,280897856;0,948103845;3,006859873
6,838096158;2,576161146;-1,271321058;0,969651699;3,032010538
6,840095891;2,604891539;-1,254561663;1,024718285;3,067479822
6,842095624;2,628833532;-1,230619669;1,094150186;3,101992124
6,844095424;2,621650934;-1,22822547;1,137245774;3,110453243
6,846095157;2,475604534;-1,204283476;1,307234168;3,047585548
6,84809489;2,475604534;-1,204283476;1,307234168;3,047585548
6,850094623;2,379836559;-1,199495077;1,407790542;3,014014714
6,852094356;2,315192938;-1,192312479;1,465251446;2,988091228
6,854094089;2,173935175;-1,194706678;1,582567334;2,942420357
6,856093822;2,025494576;-1,194706678;1,697489023;2,900245043
6,858093555;1,948880196;-1,180341482;1,74776721;2,871590196
6,860093355;1,764526606;-1,201889277;1,8602947;2,831746518
6,862093088;1,553836942;-1,211466074;1,948880196;2,771316169
6,864092821;1,352723956;-1,197100878;2,001552582;2,696131553
6,866092554;1,048660398;-1,170764685;1,991975784;2,537389624
6,868092287;1,048660398;-1,170764685;1,991975784;2,537389624
6,87009202;0,871489406;-1,132457376;1,965639591;2,430163059
6,872091753;0,78050977;-1,108515382;1,934514999;2,362276473
6,874091486;0,608127236;-1,072602391;1,836352706;2,211896446
6,876091286;0,440533102;-0,993593693;1,719036818;2,033810566
6,878091019;0,29688102;-0,92895025;1,618480325;1,889593996
6,880090752;0,210689753;-0,907402456;1,587355733;1,840507433
6,882090485;0,019153614;-0,871489406;1,472434044;1,711117371
6,884090218;-0,150834709;-0,81881696;1,37666595;1,608857191
6,886089951;-0,347159237;-0,758961916;1,254561663;1,506807118
6,888089684;-0,347159237;-0,758961916;1,254561663;1,506807118
6,890089484;-0,44532153;-0,708683729;1,18991828;1,454802188
6,892089284;-0,538695395;-0,641646028;1,120486379;1,399068289
6,894089017;-0,588973641;-0,610521436;1,101332784;1,390165556
6,89608875;-0,66798228;-0,541089594;1,051054597;1,357826956
6,898088483;-0,720654726;-0,48123455;0,972045898;1,30223007
6,900088216;-0,730231524;-0,440533102;0,940921247;1,269897746
6,902087949;-0,758961916;-0,380678058;0,873883605;1,218446359
6,904087682;-0,81881696;-0,33279404;0,821211159;1,206482845
6,906087482;-0,93134445;-0,198718742;0,768538773;1,223741585
6,908087215;-0,93134445;-0,198718742;0,768538773;1,223741585
6,910086948;-0,952892303;-0,165199921;0,766144514;1,233803944
6,912086681;-1,029506683;-0,105344877;0,782903969;1,2976595
6,914086414;-1,070208192;-0,069431849;0,797269166;1,336339956
6,916086147;-1,132457376;-0,016759412;0,830788016;1,404617141
6,91808588;-1,182735682;0,04070143;0,799663365;1,428279313
6,920085613;-1,211466074;0,095768064;0,761356115;1,434044875
6,922085413;-1,223437071;0,114921682;0,730231524;1,42942063
6,924085146;-1,223437071;0,155623108;0,665588081;1,401436517
6,926084879;-1,18752408;0,189141929;0,514753342;1,308036358
6,928084612;-1,163581967;0,198718742;0,462080926;1,267647788
6,930084345;-1,149216771;0,215478152;0,418985307;1,242046178
6,932084078;-1,089361787;0,234631762;0,330399841;1,162293088
6,934083811;-1,012747288;0,237025961;0,287304193;1,079065371
6,936083544;-0,974440098;0,229843363;0,265756398;1,035851311
6,938083344;-0,871489406;0,220266551;0,239420176;0,930232851
6,940083077;-0,766144514;0,169988319;0,222660765;0,815751961
6,94208281;-0,708683729;0,14844051;0,215478152;0,755445595
6,944082543;-0,565031588;0,074220255;0,213083953;0,608419356
6,946082276;-0,244208574;-0,098162271;0,20590134;0,33416915
6,948082009;-0,244208574;-0,098162271;0,20590134;0,33416915
6,950081742;-0,172382519;-0,143652096;0,201112941;0,301327185
6,952081475;0,009576807;-0,248996973;0,196324542;0,317229465
6,954081275;0,193930343;-0,359130263;0,165199921;0,440311864
6,956081008;0,282515794;-0,404620081;0,150834709;0,516026834
6,958080608;0,469263524;-0,490811348;0,155623108;0,696650979
6,960080341;0,694318473;-0,574608386;0,150834709;0,913785559
6,962080074;0,847547412;-0,66798228;0,165199921;1,091708732
6,964079807;0,921767652;-0,694318473;0,181959331;1,168264929
6,96607954;1,177947283;-0,909796655;0,213083953;1,503560616
6,96807934;1,177947283;-0,909796655;0,213083953;1,503560616
6,97007914;1,285686255;-0,972045898;0,385466486;1,657240714
6,972078873;1,386242747;-1,055842996;0,926556051;1,973570242
6,974078606;1,55862534;-1,101332784;0,794874966;2,067383144
6,976078339;1,745373011;-1,177947283;0,972045898;2,319215379
6,978078072;1,766920805;-1,182735682;1,185129881;2,434215615
6,980077805;1,733402014;-1,132457376;1,489193439;2,550458655
6,982077538;1,625662923;-1,055842996;2,205059767;2,935962014
6,984077338;1,673547029;-0,938527048;2,353500366;3,036536951
6,986077071;1,606509328;-0,488417149;3,833117008;4,184759196
6,988076804;1,606509328;-0,488417149;3,833117008;4,184759196
6,990076537;1,616086125;-0,337582439;4,766855717;5,044661504
6,99207627;1,59693253;-0,29688102;5,310638428;5,553486505
6,99407507;1,534683347;-0,287304193;6,40957737;6,597005285
6,99607387;1,56101954;-0,347159237;7,053617477;7,232622004
6,99807267;1,589749932;-0,363918662;7,343316078;7,522235882
7,000071536;1,59932673;-0,232237563;7,865252018;8,029568455
7,002070336;1,735796213;0,079008654;7,999327183;8,185869913
7,004069136;1,817199111;0,268150598;8,071153641;8,277538187
7,006067936;2,092532396;1,460463047;7,946654797;8,346314552
7,008067669;2,092532396;1,460463047;7,946654797;8,346314552
7,010066469;2,178723574;2,262520552;7,642591;8,262870739
7,012065269;2,207453966;2,686294317;7,405565262;8,181162938
7,014064069;2,181117773;3,591302633;6,818985939;8,009575431
7,016062935;2,145204782;4,594472885;6,206069946;8,014136811
7,018061868;2,133233786;5,097554684;5,868487835;8,060700938
7,020060668;2,054224968;6,033687592;5,11191988;8,170492704
7,022059468;2,003946781;6,723217487;4,244919777;8,199804875
7,024058268;1,697489023;7,125443459;3,363853455;8,060330237
7,026057068;1,134851575;8,439860344;1,920149803;8,729610873
7,028056734;0,914585054;8,439860344;1,321599364;8,591526833
7,030055534;0,687135875;9,53640461;0,577002585;9,578522881
7,0320544;0,476446152;10,19720459;-0,313640416;10,21314607
7,034053233;0,052672438;11,77498341;-1,879448295;11,92414921
7,036052066;-0,462080926;13,47007847;-2,571372509;13,72109651
7,038050899;-1,089361787;15,2013855;-2,748543501;15,48623006
7,040049732;-1,470039845;16,09202766;-2,849100113;16,40828275
7,042048565;-2,238578558;17,87810326;-2,887407303;18,24760069
7,044047398;-3,043030262;19,57080269;-3,136404276;20,05276497
7,046046298;-4,137180328;21,93387985;-4,57771349;22,78523222
7,048046164;-4,137180328;21,93387985;-4,57771349;22,78523222
7,050044997;-4,683058739;23,43025589;-5,511751652;24,52116099
7,05204383;-5,157409668;24,97960472;-5,885247231;26,17662433
7,054043596;-5,425560474;25,77447891;-5,834969044;26,97790454
7,056043362;-6,048052788;27,53421783;-5,463867664;28,7152563
7,058043128;-6,52210474;29,79195023;-4,862623692;30,88273397
7,060042894;-6,684910297;31,22846985;-4,388571739;32,23608098
7,062042727;-6,859687328;35,07625198;-3,220201254;35,88549093
7,06404256;-7,202057838;40,14238358;-1,994369984;40,83207205
7,066042326;-8,008903503;48,51999283;-0,057460841;49,17657513
7,068042092;-8,26268959;50,95489883;0,70628953;51,62530968
7,070041858;-8,588300705;53,03545761;1,565807939;53,7491435
7,072041624;-9,675268173;55,41559219;3,459621429;56,36016016
7,07404139;-10,24987698;55,38686371;4,077325344;56,47467779
7,076041156;-10,52521038;53,48317337;4,185064793;54,66941242
7,078040989;-9,656114578;50,09059143;3,79480958;51,15377287
7,080040755;-8,662521362;46,50886536;4,010287762;47,47837656
7,082040521;-8,221987724;44,56477356;4,469974518;45,53680705
7,084040287;-7,324162483;40,41053391;6,081571579;41,51674505
7,086040053;-5,643432617;32,90201569;9,47176075;34,7002193
7,088039819;-5,643432617;32,90201569;9,47176075;34,7002193
7,090039585;-5,123890877;31,33860397;9,816526413;33,23742691
7,092039351;-3,871424198;28,89651871;9,993697166;30,81997245
7,094039151;-2,7509377;26,85905266;9,969755173;28,78145907
7,096038884;-2,202665567;26,23416519;9,730335236;28,06710856
7,098038617;-0,828393817;26,14797401;8,588300705;27,53473607
7,10003835;0,421379507;26,49513435;7,391200066;27,50998989
7,102038083;0,849941611;26,59090233;6,821380138;27,46506352
7,104037816;1,379060149;26,61963272;5,375282288;27,19191631
7,106037549;1,620874524;25,76490211;2,051830769;25,89724744
7,108037249;1,577778935;25,28366852;0,737414122;25,34358025
7,110037049;1,663970232;24,99157524;-0,553060591;25,05301391
7,112036782;1,855506301;24,39751434;-2,853888512;24,63384439
7,114036515;1,843535304;23,6768589;-4,901230335;24,24900676
7,116036248;1,877054095;23,3919487;-5,641038418;24,13561498
7,118035981;2,066195965;23,08309746;-6,297049522;24,01564879
7,120035714;2,334346771;23,16928864;-6,162974358;24,08832422
7,122035447;2,56897831;23,59066772;-5,511751652;24,36182792
7,12403518;2,652775526;23,85403061;-5,020940304;24,52064102
7,12603498;3,11964488;25,30282211;-2,446874142;25,61156348
7,128034713;3,11964488;25,30282211;-2,446874142;25,61156348
7,130034446;3,306392431;25,7433548;-1,798045516;26,01702356
7,132034179;3,701435804;26,72258377;-0,469263524;26,98179606
7,134033912;4,122815132;27,84067535;0,864306808;28,15755378
7,136033645;4,594472885;29,1119957;2,123656988;29,54872914
7,138033378;4,853046894;29,76321983;2,691082716;30,27611675
7,140033178;5,253177643;30,99383926;3,708618402;31,65387493
7,142032978;5,566818237;32,10474777;4,544194698;32,89914893
7,144032711;5,667374611;32,55485916;4,884171486;33,40348965
7,146032444;5,44231987;33,84293747;5,629067421;34,73686316
7,148032444;5,44231987;33,84293747;5,629067421;34,73686316
7,150032177;4,819528103;33,92913055;5,779901981;34,75371949
7,15203191;4,419696331;33,8261795;5,803843975;34,60388331
7,154031643;3,292027235;33,11988831;5,67216301;33,76296607
7,156031443;2,078166962;32,33698654;5,315426826;32,83676657
7,158031176;1,41018486;31,90842438;5,181351662;32,35711008
7,160030909;0,064643443;31,02256966;5,008969307;31,42441376
7,162030642;-1,170764685;30,08883095;4,814739704;30,49410035
7,164030375;-2,317587137;29,65308571;4,525041103;30,08575575
7,166030108;-3,768473387;28,57330132;4,060565948;29,10537984
7,168029841;-3,768473387;28,57330132;4,060565948;29,10537984
7,170029574;-4,661510944;28,18544006;3,840299606;28,8252774
7,172029374;-5,076006889;28,02263451;3,7181952;28,7203563
7,174029107;-5,808632374;27,77363777;3,509899616;28,59081252
7,17602884;-6,428730965;27,59407234;3,375824451;28,53344706
7,178028573;-6,977003098;27,47915077;3,387795448;28,55274868
7,180028306;-7,209240437;27,19902992;3,438073635;28,34749948
7,182028039;-7,558794022;26,80637932;3,610456228;28,084742
7,184027772;-7,762300968;26,32035637;3,857059002;27,71085311
7,186027505;-7,812579632;25,45365524;4,311957359;26,97254052
7,188027805;-7,812579632;25,45365524;4,311957359;26,97254052
7,190027538;-7,644985199;24,88144112;4,608838081;26,43432048
7,192027271;-7,362469673;24,61329079;4,855441093;26,14565645
7,194027004;-7,178115845;24,07669067;4,939537525;25,60490992
7,196026737;-6,754342079;23,51644707;5,013757706;24,97563184
7,19802647;-6,26831913;22,92747498;5,004180908;24,28997242
7,200026203;-6,031293392;22,6353817;4,963479519;23,94521108
7,202025936;-5,545270443;22,04880142;4,8291049;23,24263158
7,204025736;-5,049670696;21,46222305;4,620809078;22,52727389
7,206025469;-4,168305397;20,54045486;4,244919777;21,38467675
7,208024935;-4,168305397;20,26512146;4,125209332;21,09661749
7,210024668;-3,969586372;19,98978806;3,998316765;20,76862488
7,212025334;-3,557783842;19,40560341;3,739742994;20,08036223
7,214026;-3,373430252;19,10872269;3,608062029;19,73680384
7,216026666;-3,021482468;18,51017189;3,34469986;19,05105868
7,218027399;-2,683900118;17,88768005;3,224989653;18,37315911
7,220028132;-2,343923569;17,29631233;3,174711466;17,74077763
7,222028798;-2,159569979;17,00421906;3,150769472;17,427982
7,224029464;-1,740584612;16,4679184;3,086126089;16,84476611
7,22603013;-1,110909581;15,68740845;3,167528868;16,0425105
7,228029863;-0,89064306;15,40968037;3,215412855;15,766749
7,230030529;-0,691924274;15,12716484;3,253720045;15,48859482
7,232031195;-0,294486821;14,54507446;3,361459255;14,93135365
7,234032128;0,052672438;13,98243713;3,485957623;14,41052473
7,236032861;0,232237563;13,68076801;3,557783842;14,13772165
7,238033561;0,579396784;13,07264042;3,672705412;13,59111449
7,240034261;0,936132848;12,45493698;3,773261786;13,04757849
7,242034961;1,084573388;12,15087318;3,818751812;12,78291375
7,244035661;1,290474772;11,53556347;3,900154591;12,24523399
7,246036361;1,685518026;10,34325027;3,933673382;11,19364032
7,248035627;1,685518026;10,34325027;3,933673382;11,19364032
7,250036393;1,764526606;10,06552315;3,928884983;10,94826231
7,252037126;1,927332401;9,488520622;3,881000996;10,43114579
7,254037859;2,04704237;8,897152901;3,782838583;9,88228617
7,256038592;2,056619167;8,638579369;3,7181952;9,627030251
7,258039325;1,994369984;8,154950142;3,622427225;9,143451342
7,260040058;1,900996208;7,573159218;3,483563423;8,549955628
7,262040791;1,78128612;6,969820499;3,282450438;7,907329442
7,264041524;1,697489023;6,660968304;3,217807055;7,58974637
7,266042324;1,371877551;5,387253284;2,79163909;6,220755161
7,268042257;1,371877551;5,387253284;2,79163909;6,220755161
7,270043057;1,271321058;5,066430092;2,683900118;5,872673237
7,272042923;1,051054597;4,446032524;2,468421936;5,192786133
7,274042789;0,703895271;3,816357613;2,288856745;4,505432185
7,276042655;0,330399841;3,191470861;2,037465572;3,800778377
7,278042521;0,1316811;2,875436306;1,903390408;3,450850461
7,280042387;-0,277727395;2,274491549;1,692700624;2,848803207
7,28204232;-0,773327172;1,642422318;1,572990537;2,402058537
7,284042186;-1,036689281;1,271321058;1,544260144;2,252936149
7,286042052;-1,963245392;-0,141257897;1,297657371;2,357583702
7,288041918;-1,963245392;-0,141257897;1,297657371;2,357583702
7,290041784;-2,370259762;-0,790086567;1,201889277;2,772526998
7,29204165;-2,576161146;-1,108515382;1,168370485;3,038174155
7,294041316;-2,980781078;-1,788468719;1,084573388;3,641424945
7,296041182;-3,373430252;-2,432508945;1,017535686;4,281648083
7,298041082;-3,560178041;-2,7509377;0,984016895;4,605520076
7,300040915;-3,967192173;-3,411737442;0,92895025;5,314274614
7,302040748;-4,419696331;-3,957615376;0,921767652;6,003839665
7,304040581;-4,75249052;-4,326322556;0,845153213;6,48209202
7,306040414;-5,085583687;-5,119102478;0,682347476;7,248032126
7,308040247;-5,085583687;-5,119102478;0,682347476;7,248032126
7,310040713;-5,176563263;-5,629067421;0,399831682;7,657876508
7,312040579;-5,198111057;-5,837363243;0,280121595;7,821357702
7,314040445;-5,049670696;-5,892429829;0,074220255;7,760503339
7,316040245;-4,886565685;-5,973832607;-0,155623108;7,719418292
7,318040045;-4,65193367;-6,311414719;-0,18674773;7,8427876
7,320039845;-4,467580318;-6,457461357;-0,222660765;7,855422261
7,322039645;-4,079719543;-6,739976883;-0,258573771;7,882782525
7,324039445;-3,682282209;-7,056011677;-0,110133275;7,95981359
7,326039245;-3,095702887;-7,479785442;0,555454791;8,114129445
7,328039045;-2,889801502;-7,587524414;0,840364814;8,162578788
7,330038778;-2,669534922;-7,690474987;1,120486379;8,217378654
7,332038511;-2,178723574;-7,927501202;1,886630893;8,435134133
7,334038244;-1,917755604;-8,044816971;2,281674147;8,579213458
7,336037977;-1,419761658;-8,229170799;3,102885485;8,908584261
7,33803771;-0,845153213;-8,286631584;3,754108191;9,136513299
7,340037443;-0,524330199;-8,284236908;4,005499363;9,216698349
7,342037176;0,074220255;-8,265083313;4,505887508;9,413826696
7,344036976;0,665588081;-8,322544098;5,092766285;9,779775876
7,346036709;1,551442742;-8,430283546;5,729623795;10,31044345
7,348036442;1,551442742;-8,430283546;5,729623795;10,31044345
7,350036175;2,121262789;-8,413523674;5,808632374;10,44161609
7,352035908;2,755726099;-8,329727173;5,612308025;10,41519959
7,354035641;3,086126089;-8,265083313;5,399224281;10,34347133
7,356035374;3,790021181;-8,102277756;4,906018734;10,20196967
7,358035107;4,601655483;-7,956231594;4,209006786;10,10903519
7,360034907;5,298667431;-7,053617477;3,368641853;9,443365078
7,36203464;5,535693645;-6,301837921;3,016694069;8,913894122
7,364034373;5,708076;-4,659116745;2,614468336;7,818244378
7,366034106;5,576395035;-2,296039343;2,303221941;6,455448052
7,368033839;5,533299446;-2,296039343;2,303221941;6,418257609
